,Venue,Latitude,Longitude,Group,Category
163,Boots,51.46871264296175,-0.36144080412634594,Health,Pharmacy
164,gill pharmacy,51.501112,-0.382313,Health,Pharmacy
165,Jade Pharmacy,51.484436,-0.37281665,Health,Pharmacy
172,Boots,51.473003,-0.386472,Health,Pharmacy
173,Boots,51.52810998942385,-0.35421788692474365,Health,Pharmacy
174,Church Chemist,51.50994163053293,-0.33948459318557483,Health,Pharmacy
177,Remedy Pharmacy,51.504315046150644,-0.3451707637206984,Health,Pharmacy
178,Kings Pharmacy,51.51912100272428,-0.35477070944011607,Health,Pharmacy
179,Terry's Pharmacy,51.514062,-0.319703,Health,Pharmacy
180,Ealing Travel Clinic,51.504692,-0.31889856,Health,Pharmacy
181,Boots,51.55106945070208,-0.3504767841255335,Health,Pharmacy
182,Boots,51.542201318325006,-0.33882163558200773,Health,Pharmacy
184,Boots,51.51020751011309,-0.32338004997274167,Health,Pharmacy
185,Superdrug,51.51047590645832,-0.32291939049767404,Health,Pharmacy
187,LloydsPharmacy,51.55708,-0.396125,Health,Pharmacy
188,Ian Ashley Pharmacy,51.576663,-0.371314,Health,Pharmacy
189,Meads Pharmacy,51.572421,-0.370907,Health,Pharmacy
190,Stratwicks Pharmacy,51.56446,-0.3540127,Health,Pharmacy
192,Boots,51.551471,-0.369178,Health,Pharmacy
193,Shaftesbury Pharmacy,51.572084,-0.35435736179351807,Health,Pharmacy
198,Boots,51.5640265173046,-0.35416300351639973,Health,Pharmacy
200,Superdrug,51.56379249203871,-0.35464704036712646,Health,Pharmacy
203,Deson's Pharmacy,51.59247738952537,-0.3460882917348609,Health,Pharmacy
204,Boots,51.593868675692555,-0.3349435329437256,Health,Pharmacy
210,Village Pharmacy,51.608091,-0.372881,Health,Pharmacy
211,Superdrug,51.58182992374152,-0.33303380012512207,Health,Pharmacy
212,Boots,51.5815710683015,-0.3350914768968778,Health,Pharmacy
213,Boots,51.58147156893889,-0.3392229199765929,Health,Pharmacy
214,DB Jones Pharmacy,51.62699,-0.38298994,Health,Pharmacy
215,Greenfield Pharmacy,51.644284,-0.411983,Health,Pharmacy
216,JP pharmacy,51.645867,-0.383634,Health,Pharmacy
222,LloydsPharmacy,51.31663060894065,-0.3042622772982213,Health,Pharmacy
223,LloydsPharmacy,51.30873,-0.29972,Health,Pharmacy
224,Horton Pharmacy and Travel Clinic,51.34608105501277,-0.28367042541503906,Health,Pharmacy
225,Pharmacy,51.325914,-0.273277,Health,Pharmacy
226,LloydsPharmacy,51.332814153483724,-0.2687520932540792,Health,Pharmacy
227,Boots,51.33292013460068,-0.26849067361081325,Health,Pharmacy
228,Superdrug,51.33225689402707,-0.26971551183885667,Health,Pharmacy
229,Buckley Pharmacy,51.309856,-0.2984075,Health,Pharmacy
