,Venue,Latitude,Longitude,Group,Category
239,Gurnell Leisure Centre,51.52904778035166,-0.3310409188270569,Well-Being,Gym
240,Olde Hanwell Traditional Karate Club,51.50696618890186,-0.3405047553587792,Well-Being,Gym
241,Better Queensmead Sports Centre,51.5566256926961,-0.3986978364049741,Well-Being,Gym
246,The Gym,51.54882385739485,-0.36896369449216665,Well-Being,Gym
247,Northolt High Sports Centre,51.55196592239099,-0.37546634674072266,Well-Being,Gym
249,Functional Kali,51.5653809,-0.37570500000003904,Well-Being,Gym
250,Northolt Leisure Centre,51.54915413320151,-0.3676388856932368,Well-Being,Gym
252,Operation Alpha,51.57098961920276,-0.3619642103816532,Well-Being,Gym
255,The Beacon Centre,51.57082883723071,-0.36170230208090615,Well-Being,Gym
256,Harrow Martial Arts Centre,51.57531116328547,-0.37165004200482027,Well-Being,Gym
257,Ama Fitness,51.56787715477669,-0.3566283742122058,Well-Being,Gym
259,The Gym,51.58638800339748,-0.3612839185078162,Well-Being,Gym
260,Gold's Gym,51.583248296823,-0.3311161581813952,Well-Being,Gym
261,Harrow Leisure Centre,51.59233456170081,-0.32777205395015163,Well-Being,Gym
262,énergie Fitness,51.581827,-0.333388,Well-Being,Gym
263,Fitz Health Club,51.58060169017259,-0.3349116806838329,Well-Being,Gym
264,The Gym,51.594958405233164,-0.3356677293777466,Well-Being,Gym
265,The Gym London Harrow on the Hill,51.58083303815118,-0.3405965074734535,Well-Being,Gym
267,Better Gym Harrow,51.581258,-0.33982,Well-Being,Gym
268,Physiolink Pilates,51.581213,-0.34725,Well-Being,Gym
269,CrossFace Training Centre,51.588962359857696,-0.3291920185300444,Well-Being,Gym
270,Premier Martial Arts,51.580734,-0.34303743,Well-Being,Gym
272,PMG Harrow,51.587892,-0.329292,Well-Being,Gym
273,Harpers Fitness,51.592214,-0.327249,Well-Being,Gym
274,body factory,51.577543049575105,-0.33612734671534045,Well-Being,Gym
275,Palcic Taekwondo Harrow,51.57379388809204,-0.3516429662704468,Well-Being,Gym
276,Harrow School Of Gymnastics,51.593069901475076,-0.324901069253705,Well-Being,Gym
281,Harrow School Sports Club,51.57356809500263,-0.33107150735716573,Well-Being,Gym
282,Harrow Ishin-Ryu Ju-Jitsu,51.598711,-0.33566,Well-Being,Gym
283,DW Fitness First,51.58143359020296,-0.33942323821233994,Well-Being,Gym
284,The Gym Group,51.586191204424395,-0.3611596651794054,Well-Being,Gym
285,The Centre,51.627377749818706,-0.39196489003385543,Well-Being,Gym
286,Chili Pilates,51.63692,-0.346761,Well-Being,Gym
290,A Different Sauna,51.64917473064432,-0.395381038281324,Well-Being,Gym
291,Weightwatchers Bushey,51.646587,-0.368378,Well-Being,Gym
293,Cedar Sports,51.31551992776498,-0.2759820112432098,Well-Being,Gym
294,Better Rainbow Leisure Centre,51.337275810370514,-0.26335791026165845,Well-Being,Gym
295,David Lloyd Epsom,51.345296985724595,-0.28830528259277344,Well-Being,Gym
296,PureGym,51.333170559496715,-0.2696301632929466,Well-Being,Gym
297,Holistic Studio Virgin Active,51.334503173828125,-0.2654482126235962,Well-Being,Gym
298,Hot Yoga Epsom,51.33366840087104,-0.26569962501525873,Well-Being,Gym
299,énergie Fitness,51.33335334917449,-0.2694547176361084,Well-Being,Gym
300,Slimming World Epsom,51.33444425415118,-0.26622885512549954,Well-Being,Gym
301,Fit4Less,51.33308015114751,-0.2698144795063146,Well-Being,Gym
302,Dahn Yoga,51.33462537021234,-0.25943302806881674,Well-Being,Gym
303,Nuffield Health HQ,51.33147,-0.267917,Well-Being,Gym
304,Savannah Splash Pool & Gym,51.349846,-0.316543,Well-Being,Gym
305,Tolworth Recreation Centre,51.37439972334987,-0.296280233298619,Well-Being,Gym
306,The Real Gym,51.355480880539666,-0.31057963381113757,Well-Being,Gym
307,Chessington Sports Centre,51.35717789553857,-0.30820142930679456,Well-Being,Gym
308,Tolworth Gymnastics Club,51.37518803915795,-0.2944665546918998,Well-Being,Gym
309,Tolworth Kinetika,51.374335383541755,-0.29650252725015724,Well-Being,Gym
310,Surbiton Racket & Fitness Club,51.392676050909415,-0.2902235473853001,Well-Being,Gym
311,The Gym,51.41021163776408,-0.3020805440832006,Well-Being,Gym
312,David Lloyd Kingston,51.411828,-0.299382,Well-Being,Gym
313,Kingfisher Leisure Centre,51.40988929263132,-0.29956487400967885,Well-Being,Gym
314,Nuffield Health Fitness & Wellbeing Gym,51.415424,-0.3031704,Well-Being,Gym
